ticker,sector,spider_id,batch,batch_name,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,expectancy_r,net_pnl_usd,net_return_pct,gross_wins_usd,gross_losses_usd,avg_win_pct,avg_loss_pct,best_trade_pct,worst_trade_pct,avg_hold_days,stage6_entries,stage7_entries
RBCAA,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,6,3,66.67,3.7545,0.5283,377.67,3.7767,514.78,137.11,4.5957,-2.3818,8.5063,-5.8674,15.0,0,9
IMNM,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,2.1541,0.5282,417.32,4.1732,778.93,361.61,20.0543,-13.5371,70.6067,-19.8138,11.1,1,7
PEN,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,10,7,3,70.0,4.4635,0.527,467.78,4.6778,602.84,135.06,7.4367,-2.6057,37.2365,-4.2282,13.6,0,10
HLX,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,12,7,5,58.33,4.1847,0.5269,690.31,6.9031,907.07,216.76,10.8116,-3.7055,37.4737,-6.6667,11.1,0,12
REVG,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,8,5,3,62.5,2.3661,0.524,445.36,4.4536,771.38,326.02,10.0944,-8.7198,18.5315,-13.7931,18.9,0,8
LII,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,12,8,4,66.67,3.5988,0.5237,589.91,5.8991,816.9,226.99,6.3012,-3.1998,15.7176,-5.3426,12.8,0,12
PVLA,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,1.5273,0.523,94.29,0.9429,273.12,178.83,52.2018,-16.3359,52.2018,-20.079,15.7,2,1
LXRX,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,1.9941,0.522,364.79,3.6479,731.76,366.97,34.5194,-12.1795,83.9161,-15.3333,21.3,0,7
FA,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,2.037,0.5208,207.08,2.0708,406.78,199.7,12.5876,-7.1833,14.6775,-8.0373,24.5,0,4
CRWD,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,10,5,5,50.0,3.3218,0.514,538.34,5.3834,770.2,231.86,12.3304,-4.9115,26.8135,-11.67,20.4,1,9
SKYT,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,1.7866,0.5136,462.63,4.6263,1050.8,588.17,45.9531,-13.5056,70.6522,-19.4847,14.4,1,8
CADE,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,2.5633,0.5125,443.15,4.4315,726.62,283.47,16.5234,-4.8188,20.0984,-7.0182,22.6,1,6
MKTX,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,1.8506,0.5116,359.26,3.5926,781.62,422.36,25.349,-6.8256,31.0228,-7.7256,18.9,1,6
HON,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,8,5,3,62.5,2.5985,0.5114,424.65,4.2465,690.31,265.66,5.933,-3.4629,17.2132,-5.7912,25.1,0,8
ACM,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,4.0078,0.5104,434.15,4.3415,578.49,144.34,9.9855,-1.2537,13.2983,-1.9794,13.8,0,8
ELF,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,13,8,5,61.54,3.017,0.5092,643.75,6.4375,962.91,319.16,10.7066,-4.032,25.2814,-6.1073,15.8,0,13
FPF,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,2.0311,0.508,309.87,3.0987,610.4,300.53,9.0605,-3.2885,12.3582,-3.4727,29.2,2,3
SCCO,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,2.259,0.5077,387.24,3.8724,694.82,307.58,9.6427,-4.7492,19.0979,-6.2815,9.7,1,8
AR,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,3,2,1,66.67,2.53,0.5076,150.52,1.5052,248.9,98.38,10.4724,-8.1373,18.8614,-8.1373,17.7,0,3
EFX,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,2.055,0.5068,322.91,3.2291,628.99,306.08,10.3602,-5.4671,21.7853,-6.9396,22.0,1,6
CAKE,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,6,5,1,83.33,4.1466,0.5063,308.56,3.0856,406.62,98.06,6.4143,-8.6104,22.1088,-8.6104,27.8,1,5
ODFL,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,2.2959,0.5054,416.44,4.1644,737.8,321.36,11.6606,-5.4262,23.0232,-8.1012,11.9,0,8
MAMA,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,8,6,2,75.0,4.131,0.5017,385.96,3.8596,509.23,123.27,9.7208,-8.5153,19.6667,-11.7421,11.1,0,8
EVI,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,2.612,0.4997,323.07,3.2307,523.48,200.41,33.3792,-5.9004,58.2418,-8.971,13.0,0,6
CNOB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,1.8513,0.4992,262.57,2.6257,571.02,308.45,23.1303,-5.5358,27.2156,-5.9423,24.8,0,5
ABAT,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.5173,0.4976,189.77,1.8977,556.62,366.85,48.478,-13.8747,74.2287,-18.9749,12.8,1,5
SCHW,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,2.5397,0.4975,404.57,4.0457,667.33,262.76,11.6603,-3.4789,20.5644,-7.0859,15.3,2,7
KFS,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,1,1,0,100.0,inf,0.4963,54.5,0.545,54.5,0.0,3.0488,0.0,3.0488,3.0488,14.0,0,1
OII,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,10,4,6,40.0,2.0713,0.4928,450.83,4.5083,871.67,420.84,21.3383,-6.6089,45.5084,-12.3788,11.4,0,10
MATW,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,2.7348,0.4926,455.5,4.555,718.07,262.57,10.3472,-3.1288,24.7286,-5.4356,11.9,0,9
LAD,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.5796,0.4899,170.25,1.7025,464.0,293.75,19.9778,-6.036,32.7351,-9.4952,20.0,0,6
DUOL,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,2.5479,0.4894,310.27,3.1027,510.72,200.45,16.8846,-3.4613,23.8264,-7.8915,11.8,0,8
INDI,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,2.3027,0.4876,330.23,3.3023,583.73,253.5,15.5246,-8.5554,21.6012,-11.483,15.7,1,6
PCOR,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,2.9133,0.4858,282.98,2.8298,430.88,147.9,9.5802,-7.9184,19.7963,-12.0047,14.2,0,6
IBM,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,2.1907,0.4827,365.63,3.6563,672.69,307.06,9.0429,-1.9983,12.987,-3.3954,13.5,0,8
TW,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,2.5097,0.4809,409.58,4.0958,680.87,271.29,8.8461,-4.1075,19.0973,-6.3496,18.6,1,7
SAIC,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,11,5,6,45.45,2.9392,0.4793,536.06,5.3606,812.5,276.44,6.2635,-1.9408,12.1933,-2.7387,10.5,0,11
JPM,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,2.1119,0.4773,495.03,4.9503,940.24,445.21,11.8653,-3.5634,15.7972,-5.9181,15.0,0,9
XMTR,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.7005,0.4766,201.14,2.0114,488.28,287.14,61.1328,-11.3535,61.1328,-12.3578,21.0,0,4
ALG,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,10,6,4,60.0,2.8062,0.4764,451.27,4.5127,701.11,249.84,6.2603,-3.2718,12.802,-4.4955,11.2,0,10
FLEX,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,2.7655,0.4764,443.13,4.4313,694.13,251.0,8.2577,-3.7514,13.5754,-6.9323,15.2,0,9
RNA,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,5,3,2,60.0,2.341,0.4761,235.85,2.3585,411.72,175.87,20.3985,-13.5287,45.8971,-14.0601,23.8,0,5
PRDO,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,12,4,8,33.33,2.1957,0.4751,630.29,6.3029,1157.41,527.12,15.9838,-3.4698,23.6883,-6.2821,10.3,0,12
VTOL,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,2.5691,0.4745,331.98,3.3198,543.56,211.58,10.3688,-5.1429,25.2771,-9.1749,18.9,1,6
MHN,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.8017,0.4742,304.36,3.0436,684.0,379.64,9.7131,-2.4644,12.1925,-3.5256,23.3,0,6
LAZ,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,1.9892,0.4741,427.71,4.2771,860.1,432.39,14.3355,-5.4328,37.9439,-8.8318,16.2,1,8
CVLT,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,1.8463,0.4732,365.64,3.6564,797.68,432.04,13.4142,-4.7115,20.7602,-7.1071,17.8,0,8
UCTT,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,2.0472,0.4732,314.35,3.1435,614.52,300.17,15.0281,-5.922,18.3829,-9.0343,16.0,0,7
WAT,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,2.1152,0.4726,182.75,1.8275,346.62,163.87,11.37,-3.7178,13.2228,-4.3475,18.5,0,4
SLP,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,2.7209,0.471,349.9,3.499,553.22,203.32,10.6998,-5.4488,15.6677,-7.3494,22.0,0,7
HBAN,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,2.0479,0.4702,320.37,3.2037,626.1,305.73,12.2209,-6.7147,19.5669,-7.509,28.0,1,5
OLMA,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,2.0165,0.4669,240.13,2.4013,476.36,236.23,53.2219,-8.6053,105.178,-17.6959,29.9,0,7
ASB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,2.504,0.4665,345.45,3.4545,575.13,229.68,8.7516,-4.9501,19.4665,-8.2535,28.1,0,7
EXE,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,2,1,1,50.0,3.5243,0.4662,92.54,0.9254,129.2,36.66,8.2146,-1.5688,8.2146,-1.5688,44.5,1,1
GSBC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,2.2165,0.4648,142.96,1.4296,260.48,117.52,13.5437,-4.1277,13.5437,-6.9908,21.0,0,3
PEBO,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,2.0413,0.4642,363.73,3.6373,713.05,349.32,6.9881,-4.0568,9.9544,-4.6381,12.3,0,9
PLAY,Communication Services,SECTOR_COMMUNICATION_SERVICES,B1,Batch 1 — 2022 to 2023,10,5,5,50.0,2.2463,0.4637,461.34,4.6134,831.5,370.16,12.8997,-6.8641,33.0196,-11.0932,12.9,0,10
ENVX,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,1.9777,0.4635,348.83,3.4883,705.6,356.77,31.0161,-11.6475,60.6623,-16.5569,11.3,0,7
UHAL,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,2.6702,0.462,480.16,4.8016,767.64,287.48,6.9234,-4.1237,18.6323,-5.5879,10.4,0,9
ELAN,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,1.7734,0.4605,230.63,2.3063,528.84,298.21,22.8265,-7.6935,27.193,-8.0502,25.0,1,4
AVGO,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,11,4,7,36.36,2.3222,0.4586,564.15,5.6415,990.84,426.69,10.6046,-3.1593,27.1357,-5.2454,9.8,0,11
SBH,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,1.7549,0.457,225.57,2.2557,524.36,298.79,23.7758,-7.9965,30.123,-8.4283,21.2,0,5
EVR,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,2.0741,0.4542,406.62,4.0662,785.19,378.57,9.2817,-5.9519,15.9417,-8.8918,16.2,1,8
BA,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,2.2944,0.4522,451.6,4.516,800.5,348.9,16.1762,-4.1615,21.6694,-8.7513,16.4,1,8
RSG,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,2.5979,0.4514,281.42,2.8142,457.54,176.12,3.6694,-2.6665,5.4191,-2.7849,18.8,0,6
GATX,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,4.92,0.4506,279.42,2.7942,350.7,71.28,5.3811,-0.9133,12.1203,-1.5042,13.3,0,7
NPKI,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,8,5,3,62.5,2.8428,0.4502,339.26,3.3926,523.36,184.1,10.383,-4.1711,24.9191,-6.6486,12.4,0,8
TDG,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,11,7,4,63.64,2.3339,0.4488,406.03,4.0603,710.42,304.39,6.0828,-4.1635,12.8498,-6.1489,10.6,0,11
AREC,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,2.1437,0.448,268.51,2.6851,503.29,234.78,22.1181,-10.353,32.6241,-17.0886,21.0,0,6
SCM,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,5,2,71.43,6.6328,0.4472,311.72,3.1172,367.06,55.34,3.228,-1.2907,6.8289,-1.3774,13.6,0,7
RYAM,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,8,2,6,25.0,1.7473,0.4452,353.46,3.5346,826.46,473.0,53.1711,-9.2726,98.0535,-14.4105,19.9,0,8
ADEA,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,10,4,6,40.0,2.1614,0.4436,478.7,4.787,890.88,412.18,16.298,-4.7975,23.0036,-7.3047,17.1,0,10
SPIR,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.6632,0.4435,189.71,1.8971,475.75,286.04,58.3864,-15.5738,58.3864,-16.6895,27.2,0,4
MCHB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,1,4,20.0,1.4559,0.4422,156.57,1.5657,500.0,343.43,82.5627,-8.0227,82.5627,-12.3085,20.6,1,4
STEW,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,6,1,85.71,4.1958,0.4419,319.32,3.1932,419.24,99.92,2.3693,-3.8127,9.4324,-3.8127,19.3,1,6
RNST,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.9558,0.4418,285.37,2.8537,583.95,298.58,12.1594,-7.2071,16.1969,-8.1069,19.5,0,6
CORT,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,11,5,6,45.45,1.6922,0.4416,511.15,5.1115,1249.56,738.41,14.9282,-7.7825,31.3015,-17.8678,13.2,0,11
BX,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,1.9997,0.4393,404.59,4.0459,809.32,404.73,12.3788,-6.9881,20.2057,-9.1369,15.7,0,9
ARDC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.7515,0.4336,240.0,2.4,559.38,319.38,4.1447,-2.8895,4.872,-3.1543,23.2,0,6
FMNB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,2.766,0.4332,257.71,2.5771,403.64,145.93,10.9488,-3.3123,15.5684,-6.0095,21.2,0,5
DV,Communication Services,SECTOR_COMMUNICATION_SERVICES,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,2.1516,0.429,379.55,3.7955,709.14,329.59,14.1473,-5.6732,26.3023,-10.7441,14.4,0,9
CTOS,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,5,4,1,80.0,4.2596,0.4282,237.72,2.3772,310.65,72.93,5.5468,-4.3941,13.4228,-4.3941,35.8,0,5
CSX,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,8,5,3,62.5,3.222,0.4275,361.94,3.6194,524.83,162.89,4.6521,-2.1664,8.8226,-3.7983,17.5,0,8
SHBI,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,1.6351,0.4258,126.64,1.2664,326.04,199.4,20.4301,-6.3979,20.4301,-6.7991,17.7,0,3
BOOT,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,1.6488,0.4228,192.54,1.9254,489.29,296.75,25.2984,-7.3223,33.2542,-7.6269,20.4,0,5
NGS,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,2.0007,0.4225,168.33,1.6833,336.54,168.21,22.2118,-4.7237,22.2118,-7.066,18.0,0,4
LOB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,1.6054,0.4224,247.29,2.4729,655.74,408.45,33.3887,-7.4264,47.083,-10.1578,20.7,0,7
PRLB,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.8697,0.4219,255.85,2.5585,550.02,294.17,14.294,-7.7237,26.7493,-9.1107,29.0,0,6
CTEV,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,1.2997,0.4199,80.25,0.8025,348.0,267.75,76.9912,-12.5099,76.9912,-15.3714,14.0,0,4
DD,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,2.0778,0.4197,358.85,3.5885,691.8,332.95,8.8174,-4.1503,23.6071,-5.7925,15.5,1,7
NVTS,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,2.4682,0.4195,288.71,2.8871,485.35,196.64,29.657,-4.9503,36.3431,-7.3973,12.6,0,7
HTGC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,1.9504,0.4145,288.79,2.8879,592.66,303.87,6.9309,-4.7048,11.1834,-7.8071,20.4,1,7
CCD,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.9848,0.4144,239.15,2.3915,482.0,242.85,5.6664,-3.9868,10.2697,-5.4897,25.7,0,6
GNE,Utilities,SECTOR_UTILITIES,B1,Batch 1 — 2022 to 2023,16,6,10,37.5,2.1141,0.414,662.63,6.6263,1257.42,594.79,15.2025,-5.0468,56.0587,-9.6592,10.3,0,16
DSU,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,1.8719,0.4096,293.44,2.9344,630.01,336.57,3.4093,-2.0117,7.3913,-2.929,22.6,1,7
ALGT,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.7927,0.4085,232.4,2.324,525.57,293.17,15.1194,-8.49,30.5448,-9.5292,28.5,1,5
CRVL,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,11,6,5,54.55,2.7192,0.4083,402.63,4.0263,636.83,234.2,6.4618,-2.4314,17.8003,-5.1772,13.0,0,11
MIR,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.6734,0.4065,201.72,2.0172,501.26,299.54,14.293,-7.679,23.0303,-9.4768,26.0,0,6
COTY,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,11,5,6,45.45,2.2404,0.4033,503.69,5.0369,909.75,406.06,12.181,-5.1126,34.2417,-9.6255,13.4,0,11
SYK,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,8,5,3,62.5,2.9738,0.4014,379.42,3.7942,571.65,192.23,5.4575,-3.3423,14.339,-4.0421,22.1,0,8
HOG,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,2.3292,0.3991,347.22,3.4722,608.45,261.23,10.0724,-4.0713,17.5617,-6.9634,14.9,0,8
UBSI,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,2.1053,0.3988,319.09,3.1909,607.79,288.7,8.3401,-4.7019,21.2467,-7.7614,16.1,0,8
LRN,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,2.128,0.3987,206.94,2.0694,390.39,183.45,8.023,-3.7471,13.8211,-6.3198,15.5,0,6
TSLA,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,2.0537,0.3982,236.21,2.3621,460.39,224.18,28.2748,-4.9887,49.7507,-6.1555,23.2,0,6
ELA,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,10,6,4,60.0,4.7299,0.398,385.93,3.8593,489.4,103.47,7.3952,-2.4032,20.0,-4.2998,27.0,0,10
HPQ,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,2.2248,0.3979,219.28,2.1928,398.31,179.03,9.3905,-2.5266,9.3992,-5.8507,36.2,2,3
GKOS,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,8,6,2,75.0,3.9929,0.3978,313.48,3.1348,418.22,104.74,5.6944,-4.5623,14.5963,-4.9432,16.4,1,7
GVA,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,2.7815,0.3968,329.25,3.2925,514.07,184.82,6.6972,-2.8522,9.4214,-6.6586,14.8,0,8
NWBI,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,2.0406,0.3963,245.67,2.4567,481.75,236.08,7.41,-4.5709,12.5798,-6.644,17.2,0,6
CMCO,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.728,0.3959,225.44,2.2544,535.09,309.65,11.9611,-5.8952,16.865,-7.4305,22.8,0,6
SEMR,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,1.7604,0.3956,286.93,2.8693,664.28,377.35,27.7204,-10.521,43.5841,-15.1761,34.0,0,6
LDOS,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,1.6742,0.395,345.9,3.459,858.99,513.09,9.5295,-4.9402,15.6325,-10.6885,14.0,1,7
TEX,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,10,4,6,40.0,1.9449,0.3899,392.91,3.9291,808.72,415.81,15.1958,-5.184,31.8262,-10.1127,15.9,0,10
DHI,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,11,5,6,45.45,1.9504,0.3893,357.37,3.5737,733.38,376.01,8.8167,-4.2426,25.8081,-9.3925,17.9,0,11
AVAV,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,1.8511,0.3892,337.88,3.3788,734.87,396.99,15.0677,-5.8568,45.6229,-8.4128,12.9,0,9
EXPO,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,9,6,3,66.67,2.2532,0.3889,339.44,3.3944,610.3,270.86,5.6607,-4.3924,9.8381,-5.6204,13.6,0,9
APH,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,11,5,6,45.45,2.532,0.3884,448.88,4.4888,741.89,293.01,6.0126,-2.0563,12.2988,-4.2681,11.0,0,11
CASY,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,11,5,6,45.45,2.9708,0.3883,416.19,4.1619,627.37,211.18,5.9826,-1.5221,9.9256,-4.1064,13.1,0,11
DXPE,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,4.1362,0.3844,117.01,1.1701,154.32,37.31,10.0732,-1.2284,19.9671,-1.7721,16.2,0,4
PNNT,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,1.9827,0.3841,236.57,2.3657,477.3,240.73,6.1703,-4.0056,8.4142,-5.4121,15.5,0,6
CAT,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,11,4,7,36.36,1.954,0.3835,449.2,4.492,920.04,470.84,11.762,-3.6035,23.6682,-6.9732,11.2,0,11
GE,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,12,5,7,41.67,1.9626,0.3829,395.96,3.9596,807.32,411.36,9.5658,-2.8671,22.0293,-9.1667,13.4,0,12
HII,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,10,6,4,60.0,2.4277,0.3812,340.03,3.4003,578.2,238.17,4.1726,-2.839,11.5324,-5.0368,13.6,0,10
CSGS,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,2,2,0,100.0,inf,0.3809,75.25,0.7525,75.25,0.0,1.8618,0.0,3.5721,0.1515,29.0,0,2
CASH,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,5,3,62.5,2.4405,0.3808,293.86,2.9386,497.86,204.0,6.038,-4.5572,19.6018,-7.1378,13.8,0,8
