ticker,sector,spider_id,batch,batch_name,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,expectancy_r,net_pnl_usd,net_return_pct,gross_wins_usd,gross_losses_usd,avg_win_pct,avg_loss_pct,best_trade_pct,worst_trade_pct,avg_hold_days,stage6_entries,stage7_entries
GE,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,15,7,8,46.67,4.0749,0.948,1393.73,13.9373,1846.99,453.26,11.5946,-2.8411,35.6279,-5.4567,12.8,0,15
RKLB,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,15,7,8,46.67,4.8079,0.9475,1415.33,14.1533,1787.01,371.68,29.2278,-5.8826,70.0,-11.2262,13.5,1,14
SOUN,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,13,4,9,30.77,2.9031,0.9414,1221.39,12.2139,1863.19,641.8,66.6654,-10.0673,129.9559,-17.8137,6.5,0,13
IBKR,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,15,11,4,73.33,4.3681,0.9411,1271.08,12.7108,1648.47,377.39,9.0814,-4.6204,16.5821,-6.5634,14.3,0,15
WDC,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,16,7,9,43.75,4.0336,0.935,1379.15,13.7915,1833.77,454.62,20.9464,-4.0347,67.2931,-10.908,12.9,0,16
TPR,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,15,9,6,60.0,5.3542,0.9232,1215.09,12.1509,1494.15,279.06,11.2152,-2.7682,30.6568,-5.4602,13.7,0,15
COGT,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,4.8204,0.918,831.43,8.3143,1049.06,217.63,28.7972,-6.1573,64.2346,-13.5215,24.3,0,9
MGNI,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,9,6,3,66.67,8.0478,0.9137,837.28,8.3728,956.08,118.8,14.1461,-4.5937,25.3146,-9.6387,16.4,1,8
PRME,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,5,2,3,40.0,2.7173,0.912,475.62,4.7562,752.57,276.95,67.2738,-15.9391,95.0739,-17.9308,15.4,0,5
GTLS,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,7.4984,0.9088,849.27,8.4927,979.96,130.69,10.0175,-2.2952,43.4709,-6.5382,16.8,0,11
ADNT,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,5,3,2,60.0,3.705,0.9062,482.33,4.8233,660.64,178.31,22.0893,-7.2607,58.5296,-8.3344,17.0,0,5
DG,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,4.0133,0.9062,622.76,6.2276,829.43,206.67,16.0942,-3.0812,25.9334,-6.4379,18.0,2,5
EU,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,5,3,2,60.0,3.9269,0.9042,421.12,4.2112,565.0,143.88,27.0229,-9.4064,57.6471,-10.4235,16.6,1,4
TDUP,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,2.7213,0.904,879.73,8.7973,1390.81,511.08,75.3997,-11.1062,143.6242,-19.209,19.4,0,9
AVAV,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,12,8,4,66.67,6.4897,0.9024,908.87,9.0887,1074.43,165.56,12.064,-3.5606,37.1951,-7.5926,14.7,0,12
TARS,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,6,4,60.0,4.1446,0.9001,828.15,8.2815,1091.51,263.36,17.5688,-6.8389,43.3349,-9.7567,13.7,0,10
NN,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,2.7292,0.8972,1064.19,10.6419,1679.63,615.44,33.3402,-10.1295,105.1621,-18.8562,11.0,0,12
RIOT,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,5,3,62.5,3.3914,0.8959,559.68,5.5968,793.72,234.04,23.4225,-9.3579,53.2581,-13.7156,15.8,0,8
CIFR,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,5.5307,0.8943,911.67,9.1167,1112.89,201.22,48.3411,-6.116,99.3528,-16.2745,14.3,1,9
TVTX,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,7,3,70.0,3.7381,0.8917,837.09,8.3709,1142.81,305.72,17.3869,-11.4701,29.5079,-12.1935,18.2,0,10
DASH,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,7.1944,0.8867,1065.37,10.6537,1237.36,171.99,13.8964,-1.8108,34.888,-3.0093,16.1,0,13
REAL,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,3.4095,0.8836,1263.46,12.6346,1787.83,524.37,38.9514,-8.632,159.8155,-15.5086,10.2,0,13
RCAT,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,3.1506,0.8721,1038.91,10.3891,1521.98,483.07,43.1286,-11.2583,108.4158,-17.3581,9.5,0,13
HL,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,12,6,6,50.0,3.4206,0.8674,1045.02,10.4502,1476.74,431.72,23.0782,-7.3719,69.0411,-9.2272,13.7,0,12
FISV,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,10,8,2,80.0,5.5326,0.8565,814.69,8.1469,994.43,179.74,4.0654,-4.7419,11.2807,-5.7284,13.7,1,9
AMD,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,3.2439,0.854,785.77,7.8577,1135.95,350.18,19.5245,-6.2796,42.5123,-8.7471,13.0,0,10
TERN,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,4.5646,0.8522,988.18,9.8818,1265.4,277.22,37.7206,-5.7628,81.3725,-11.01,15.3,1,10
EAT,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,15,7,8,46.67,3.5714,0.852,1127.73,11.2773,1566.29,438.56,18.7811,-4.7095,63.8114,-12.2236,12.1,0,15
HIVE,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,3.981,0.8491,621.13,6.2113,829.49,208.36,29.2725,-7.9031,54.3956,-14.8765,21.2,1,7
PX,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,6,2,75.0,9.2571,0.8455,626.63,6.2663,702.52,75.89,7.2865,-2.4844,13.3617,-4.1586,19.4,0,8
PHAT,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,3.844,0.8417,703.18,7.0318,950.43,247.25,37.3809,-8.6504,87.0213,-12.0078,11.6,0,8
SCCO,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,11,3,8,27.27,3.0148,0.8378,961.23,9.6123,1438.31,477.08,25.9918,-4.1019,30.3933,-8.0735,10.8,0,11
CRMD,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,6,4,60.0,4.1101,0.8376,779.77,7.7977,1030.49,250.72,21.8456,-5.9343,43.9481,-10.3425,15.0,0,10
ALNY,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,15,7,8,46.67,3.4911,0.8308,1187.39,11.8739,1664.05,476.66,13.54,-4.8666,53.6731,-8.1578,8.7,1,14
GVA,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,10,3,76.92,7.2996,0.8308,988.41,9.8841,1145.31,156.9,6.7683,-2.5315,13.9123,-5.0622,18.0,0,13
NEGG,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,2.5515,0.827,618.32,6.1832,1016.84,398.52,57.0426,-15.6861,93.7736,-17.651,11.0,0,8
IDCC,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,13,9,4,69.23,5.2448,0.8251,907.16,9.0716,1120.87,213.71,7.7324,-3.1547,22.444,-5.4514,13.3,0,13
AMR,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,5,3,2,60.0,4.713,0.8225,403.53,4.0353,512.21,108.68,18.9534,-4.8768,35.9628,-8.087,23.6,0,5
NXT,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,7,4,3,57.14,4.3037,0.8198,586.67,5.8667,764.25,177.58,17.4695,-7.3399,29.5507,-10.1138,13.3,0,7
LITE,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,14,8,6,57.14,3.6887,0.813,1142.49,11.4249,1567.41,424.92,17.3008,-6.9487,49.4597,-11.5707,14.1,0,14
INSM,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,13,9,4,69.23,4.289,0.8123,1011.61,10.1161,1319.18,307.57,12.379,-5.7889,39.7609,-6.2768,10.0,0,13
SNDA,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,5.0055,0.8103,741.73,7.4173,926.91,185.18,35.5092,-2.8989,94.386,-6.0019,12.1,0,9
NEO,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,7,4,3,57.14,4.698,0.8099,562.36,5.6236,714.43,152.07,16.5002,-3.6469,52.0301,-5.0081,13.1,0,7
KO,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,3.5817,0.8089,636.0,6.36,882.35,246.35,5.1645,-1.4686,10.0614,-1.8589,12.8,0,9
AENT,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,3.641,0.8039,640.86,6.4086,883.52,242.66,45.2244,-10.0195,127.8641,-15.7623,21.9,1,8
SONO,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,7,4,3,57.14,3.2081,0.8011,555.96,5.5596,807.74,251.78,17.5148,-5.9427,52.3374,-7.9875,24.1,1,6
CHTR,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,5,3,2,60.0,5.6724,0.7989,400.05,4.0005,485.67,85.62,9.9604,-3.3283,24.7032,-5.5532,16.4,0,5
FRGE,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,7,2,5,28.57,2.6887,0.7938,609.2,6.092,969.96,360.76,61.3015,-14.5028,115.1868,-25.8637,10.9,1,6
AGL,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,4,2,2,50.0,2.6003,0.7914,318.33,3.1833,517.25,198.92,40.4437,-14.7044,79.4239,-15.5809,33.0,0,4
RVLV,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,7,3,70.0,4.0588,0.7884,713.64,7.1364,946.95,233.31,12.9689,-6.5715,30.5216,-9.4483,15.2,0,10
SATS,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,3.4987,0.7874,762.42,7.6242,1067.55,305.13,19.844,-5.5461,40.3719,-9.4013,12.6,1,9
LVS,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,4.3519,0.7867,794.07,7.9407,1030.97,236.9,12.977,-2.4863,29.4943,-4.7931,14.5,2,8
MATV,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,7,2,5,28.57,2.9025,0.7861,659.57,6.5957,1006.25,346.68,53.7998,-5.7617,102.1452,-10.9535,17.3,1,6
EMN,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,6,4,2,66.67,3.8377,0.7859,515.25,5.1525,696.82,181.57,7.4766,-4.1722,12.7308,-4.3517,16.2,0,6
HIMS,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,14,8,6,57.14,4.3019,0.7827,1121.41,11.2141,1461.04,339.63,20.1215,-7.4202,55.2903,-15.5738,9.8,0,14
CELH,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,3.4618,0.781,678.32,6.7832,953.86,275.54,17.7365,-8.4941,37.1953,-11.7313,14.4,1,8
ISBA,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,3.2721,0.7794,809.29,8.0929,1165.48,356.19,9.0764,-4.2779,17.5342,-5.5109,12.0,0,11
AWI,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,7,4,63.64,4.3916,0.7792,936.17,9.3617,1212.2,276.03,7.1124,-3.0139,20.8148,-3.8803,14.4,0,11
OPY,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,4.5062,0.777,698.4,6.984,897.59,199.19,8.679,-2.468,13.2589,-5.2862,13.4,0,11
ATRO,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,2.9058,0.7756,1111.12,11.1112,1694.15,583.03,22.6085,-6.2928,44.3121,-10.5333,13.0,0,14
CRS,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,12,8,4,66.67,4.4576,0.7733,928.82,9.2882,1197.45,268.63,12.4926,-5.0912,38.5964,-6.6709,15.0,0,12
SOFI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,3,8,27.27,2.2755,0.7731,746.73,7.4673,1332.15,585.42,37.1813,-6.5712,61.0187,-11.794,11.1,0,11
NGVT,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,7,4,3,57.14,2.9532,0.7703,431.17,4.3117,651.92,220.75,15.6974,-6.0293,25.4464,-8.6368,18.7,0,7
GNE,Utilities,SECTOR_UTILITIES,B2,Batch 2 — 2024 to 2026,6,2,4,33.33,2.3679,0.7658,490.59,4.9059,849.23,358.64,28.7786,-5.702,56.3567,-6.6012,14.5,0,6
EGY,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,2.5748,0.7649,578.07,5.7807,945.15,367.08,20.9174,-7.4255,31.0861,-9.9446,14.0,0,7
AVPT,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,3.617,0.7562,915.85,9.1585,1265.81,349.96,13.8439,-3.6426,39.3267,-6.3137,13.5,2,9
UPWK,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,2.6583,0.7551,599.78,5.9978,961.46,361.68,21.0277,-6.5336,42.7613,-7.4775,15.8,0,8
COLL,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,6,5,1,83.33,6.7499,0.747,448.55,4.4855,526.56,78.01,7.5122,-6.524,14.3486,-6.524,23.3,0,6
TER,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,12,7,5,58.33,5.5392,0.7443,826.31,8.2631,1008.35,182.04,12.0136,-2.9733,38.393,-6.9441,17.7,2,10
TYRA,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,5,2,3,40.0,3.9206,0.7434,404.83,4.0483,543.44,138.61,31.4826,-5.7459,48.6017,-13.4258,23.8,0,5
PCN,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,4.1364,0.7408,609.19,6.0919,803.42,194.23,2.0866,-0.7774,4.6875,-1.6912,13.3,0,9
NWPX,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,11,7,4,63.64,4.07,0.7398,735.75,7.3575,975.41,239.66,8.2321,-3.5047,25.0915,-3.9074,14.1,0,11
NEE,Utilities,SECTOR_UTILITIES,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,2.8169,0.7382,630.74,6.3074,977.9,347.16,8.9194,-4.5859,16.9018,-5.6406,13.7,0,9
PL,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,2.2227,0.7348,753.74,7.5374,1370.19,616.45,42.1513,-7.9758,58.2996,-12.479,12.8,0,12
FOLD,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,2.8926,0.7309,580.41,5.8041,887.08,306.67,16.6284,-5.2718,45.1679,-7.5165,16.6,0,8
SES,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,3.3257,0.7302,694.0,6.94,992.4,298.4,59.3883,-8.9643,138.3253,-20.8035,12.7,1,8
FCX,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,3.3005,0.7299,572.49,5.7249,821.34,248.85,14.2254,-4.1916,38.7788,-9.2326,16.8,0,8
RJF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,3.7115,0.7287,951.27,9.5127,1302.1,350.83,8.4403,-2.0187,37.2118,-3.7448,11.7,0,13
TPC,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,15,7,8,46.67,2.7576,0.7287,1107.2,11.072,1737.14,629.94,26.241,-8.2387,107.088,-11.5234,13.6,0,15
DXPE,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,14,7,7,50.0,3.3854,0.7286,1027.97,10.2797,1458.91,430.94,14.089,-4.4073,35.0908,-10.4365,12.1,0,14
SWIM,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,8,5,3,62.5,4.2916,0.7273,542.29,5.4229,707.04,164.75,20.1354,-5.9679,64.3258,-7.7079,14.4,0,8
CM,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,15,8,7,53.33,4.1625,0.7272,1110.94,11.1094,1462.23,351.29,6.0515,-1.6125,15.7935,-3.6957,14.8,0,15
IDR,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,13,9,4,69.23,5.7327,0.7245,810.9,8.109,982.24,171.34,13.0826,-5.0773,30.3876,-7.618,14.4,0,13
NGVC,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,3.1154,0.7242,815.81,8.1581,1201.46,385.65,12.9408,-6.1706,33.8827,-11.052,12.8,0,11
PCVX,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,9,6,3,66.67,3.9575,0.7239,633.89,6.3389,848.22,214.33,11.3995,-7.4919,40.6416,-12.2411,14.7,1,8
CAT,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,14,7,7,50.0,3.0306,0.7227,801.08,8.0108,1195.58,394.5,8.0712,-2.7479,18.7514,-5.5963,12.1,0,14
UCTT,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,2.8064,0.7222,613.29,6.1329,952.8,339.51,18.9357,-7.5184,46.0381,-9.7091,15.6,0,8
NKTR,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,5,2,3,40.0,3.0294,0.7202,353.72,3.5372,528.02,174.3,31.9367,-8.2734,63.7931,-13.6752,10.4,0,5
PCRX,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,6,3,3,50.0,2.5905,0.7175,312.27,3.1227,508.6,196.33,21.3285,-5.6814,59.0654,-7.8489,26.8,1,5
CPNG,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,11,7,4,63.64,9.4694,0.7166,772.92,7.7292,864.18,91.26,7.6069,-1.3659,18.0829,-3.08,12.1,0,11
WOOF,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,7,2,5,28.57,3.1179,0.7145,532.06,5.3206,783.28,251.22,48.4564,-6.9675,95.1111,-12.7269,16.9,0,7
BKSY,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,12,8,4,66.67,3.1149,0.7143,755.33,7.5533,1112.48,357.15,21.8176,-10.8388,69.6552,-11.8451,11.2,1,11
AIO,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,3.2065,0.7132,659.89,6.5989,958.95,299.06,6.3739,-2.8811,12.453,-4.8096,13.2,1,8
APGE,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,6,3,3,50.0,3.068,0.7118,440.59,4.4059,653.64,213.05,20.5227,-7.4462,34.9687,-14.5124,15.7,0,6
AX,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,6.7261,0.709,629.47,6.2947,739.4,109.93,9.4453,-1.258,27.2378,-1.8808,13.7,0,10
RBLX,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,3.8763,0.7068,679.4,6.794,915.61,236.21,20.5143,-2.7464,53.4284,-7.8233,14.8,0,11
OMCL,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,2.0921,0.7047,422.7,4.227,809.74,387.04,26.6641,-6.6143,50.4101,-8.4791,22.0,1,7
SEB,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,2.3333,0.7038,1292.84,12.9284,2262.52,969.68,23.5398,-4.7595,42.1678,-6.5794,23.9,0,9
MEDP,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,2.8029,0.6978,821.97,8.2197,1277.88,455.91,14.993,-4.7765,42.1353,-8.5924,10.4,0,12
ARVN,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,5,3,2,60.0,3.0649,0.693,363.86,3.6386,540.07,176.21,32.4421,-9.9823,86.7925,-10.7461,36.8,1,4
MSI,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,12,8,4,66.67,3.5602,0.69,705.55,7.0555,981.13,275.58,4.2275,-2.2703,8.5448,-3.5002,15.0,1,11
GLW,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,18,8,10,44.44,3.5852,0.6871,1115.96,11.1596,1547.63,431.67,8.8476,-2.1874,27.5247,-4.3007,10.8,0,18
ULCC,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,2.0537,0.6865,360.86,3.6086,703.32,342.46,31.572,-10.1724,59.7938,-11.779,15.3,1,6
SFST,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,3.2852,0.6726,594.05,5.9405,854.0,259.95,12.0392,-2.5432,24.7581,-5.2047,12.1,0,10
AXTI,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,8,4,4,50.0,2.4287,0.6712,469.16,4.6916,797.55,328.39,31.9279,-10.7858,60.3571,-14.0733,13.1,0,8
TSLA,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,3.4715,0.6705,605.24,6.0524,850.13,244.89,15.4515,-4.7129,30.6076,-8.5203,14.3,0,11
USLM,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,14,5,9,35.71,2.4935,0.6704,870.28,8.7028,1452.99,582.71,17.2095,-4.1549,47.5788,-6.1279,10.4,0,14
BKU,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,5,3,62.5,13.1773,0.6699,538.6,5.386,582.83,44.23,6.8684,-0.8273,13.3937,-1.5597,15.9,0,8
DYN,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,9,4,5,44.44,2.7523,0.6688,594.35,5.9435,933.53,339.18,30.2713,-9.2197,105.8651,-16.6453,17.4,0,9
AXON,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,3.0126,0.6683,835.47,8.3547,1250.59,415.12,13.674,-4.0543,39.0376,-7.607,12.4,0,13
APLD,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,3.0005,0.6679,950.77,9.5077,1426.04,475.27,34.0759,-11.2402,74.2476,-17.979,12.1,1,12
ANIP,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,9,4,5,44.44,2.6845,0.6672,612.33,6.1233,975.83,363.5,15.7627,-4.5553,38.6933,-6.9689,12.6,0,9
OPCH,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,6,3,3,50.0,2.9569,0.6637,397.06,3.9706,599.96,202.9,11.693,-3.4606,18.6271,-5.4937,15.5,0,6
PM,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,14,8,6,57.14,2.7784,0.6631,940.46,9.4046,1469.29,528.83,6.0224,-3.7467,18.4253,-8.7431,11.5,0,14
TPL,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,2.9812,0.6598,831.57,8.3157,1251.31,419.74,16.4144,-4.4836,54.8776,-8.2241,11.9,0,12
ERAS,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,3.0228,0.6579,734.51,7.3451,1097.62,363.11,37.9823,-9.1105,141.3872,-18.139,13.9,0,11
SMR,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,3.0537,0.6577,865.87,8.6587,1287.49,421.62,32.1135,-11.2069,68.581,-19.0646,9.5,0,13
ARLO,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,8,2,6,25.0,2.3276,0.6528,627.08,6.2708,1099.42,472.34,46.3579,-6.6667,64.8039,-15.9123,11.5,1,7
FDP,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,10,6,4,60.0,2.6809,0.6492,465.37,4.6537,742.22,276.85,6.6979,-2.8257,22.108,-5.3058,11.4,0,10
STRL,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,15,9,6,60.0,2.7873,0.6446,914.44,9.1444,1426.08,511.64,16.2421,-6.8691,60.0689,-12.1032,12.3,0,15
BME,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,7,5,2,71.43,4.4049,0.6437,458.27,4.5827,592.86,134.59,2.6424,-1.7315,4.0754,-2.4784,21.3,0,7
TTMI,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,15,8,7,53.33,3.6169,0.6437,943.02,9.4302,1303.38,360.36,15.6002,-3.3706,87.563,-6.1209,11.6,0,15
GPGI,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,2.3936,0.6417,736.05,7.3605,1264.2,528.15,22.8938,-5.8274,55.8763,-8.1769,14.4,0,12
